yangsan	KR	20	35.3420	129.0336	358074
dniprovskyi	UA	12	50.4537	30.6015	357900
san jose del monte	PH	03	14.8139	121.0453	357828
abu al-kahsib	IQ	02	30.4431	47.8780	357771
gwangmyeong	KR	13	37.4772	126.8664	357545
zanjan	IR	36	36.6764	48.4963	357471
neiva	CO	16	2.9300	-75.2797	357392
iwaki	JP	08	37.0500	140.8833	357309
vladimir	RU	83	56.1385	40.3998	357024
tete	MZ	08	-16.1564	33.5867	357000
bacoor	PH	40	14.4590	120.9385	356974
wakayama	JP	43	34.2333	135.1667	356729
brahmapur	IN	21	19.3115	84.7929	356598
fengshan	TW	02	22.6266	120.3613	356463
caucaia	BR	06	-3.7361	-38.6531	355679
misratah	LY	72	32.3753	15.0925	355657
cuito	AO	02	-12.3833	16.9333	355423
benito juarez	MX	09	19.3984	-99.1577	355017
kyzylorda	KZ	14	44.8528	65.5092	354800
kawagoe	JP	34	35.9086	139.4853	354571
takatsuki	JP	32	34.8483	135.6168	354468
muzaffarpur	IN	34	26.1226	85.3906	354462
tapachula	MX	05	14.9054	-92.2589	353706
lhoka	CN	14	29.2430	91.7724	353700
villahermosa	MX	27	17.9862	-92.9393	353577
cariacica	BR	08	-20.2639	-40.4200	353491
setapak	MY	12	3.2070	101.7270	353268
mahilyow	BY	06	53.9088	30.3404	353110
bandar abbas	IR	11	27.1865	56.2808	352173
pravyi bereh	UA	05	47.1150	37.5852	352088
yunusobod	UZ	13	41.3714	69.2794	352000
ras al khaimah	AE	05	25.7895	55.9432	351943
cabimas	VE	23	10.3991	-71.4521	351736
honolulu	US	HI	21.3069	-157.8583	350964
anaheim	US	CA	33.8353	-117.9145	350742
tarsus	TR	32	36.9177	34.8928	350732
al mahmudiyah	IQ	07	33.0622	44.3656	350000
bahir dar	ET	46	11.5936	37.3908	350000
diepsloot	ZA	06	-25.9331	28.0121	350000
pengze	CN	03	29.8988	116.5457	350000
punasa	IN	35	22.2351	76.3933	350000
xilinhot	CN	20	43.9389	116.0702	349953
praia grande	BR	27	-24.0058	-46.4028	349935
quelimane	MZ	09	-17.8786	36.8883	349842
arkhangel'sk	RU	06	64.5461	40.5518	349742
muzaffarnagar	IN	36	29.4709	77.7033	349706
hulunbuir	CN	20	49.2114	119.7558	349400
shinjuku	JP	40	35.6912	139.7085	349385
sikasso	ML	06	11.3176	-5.6665	349324
sanandaj	IR	16	35.3150	46.9988	349176
chita	RU	93	52.0431	113.4917	349005
san pedro	PH	40	14.3595	121.0473	348968
campina grande	BR	17	-7.2306	-35.8811	348936
alicante	ES	60	38.3452	-0.4815	348901
bimbo	CF	17	4.2567	18.4158	348802
kalemyo	MM	10	23.1901	94.0640	348573
belfast	GB	NIR	54.5968	-5.9254	348005
long bien	VN	01	21.0333	105.9000	347829
camagueey	CU	05	21.3808	-77.9169	347562
daye	CN	12	30.0833	114.9500	347406
bilbao	ES	59	43.2627	-2.9253	347342
ambon	ID	28	-3.6958	128.1833	347288
chifeng	CN	20	42.2683	118.9636	346654
central coast	AU	02	-33.4298	151.3714	346596
sunshine coast	AU	04	-26.6568	153.0796	346522
corrientes	AR	06	-27.4678	-58.8344	346334
hungnam	KP	03	39.8420	127.6321	346082
avadi	IN	25	13.1147	80.1098	345996
astana	KZ	05	51.1801	71.4460	345604
yunlong	CN	04	34.2528	117.2517	345393
koshigaya	JP	34	35.8903	139.7892	345353
coventry	GB	ENG	52.4066	-1.5122	345324
belgorod	RU	09	50.6034	36.5809	345289
kendari	ID	22	-3.9778	122.5151	345107
toamasina	MG	31	-18.1492	49.4023	345107
logan city	AU	04	-27.6392	153.1094	345098
otsu	JP	35	35.0000	135.8667	345070
kosti	SD	41	13.1629	32.6635	345068
qitaihe	CN	08	45.7680	130.9953	345033
doha	QA	01	25.2855	51.5310	344939
kadapa	IN	02	14.4800	78.8235	344893
nakano	JP	40	35.7045	139.6695	344880
turmero	VE	04	10.2286	-67.4742	344700
brest	BY	01	52.1089	23.7175	344470
tokorozawa	JP	34	35.7992	139.4690	344194
cabanatuan city	PH	03	15.4859	120.9665	343672
pizhou	CN	04	34.3114	117.9503	343421
darnytsya	UA	12	50.4160	30.6953	343384
dire dawa	ET	48	9.5931	41.8661	343000
annaba	DZ	37	36.9000	7.7667	342703
nice	FR	93	43.7031	7.2661	342669
iligan	PH	10	8.2289	124.2434	342618
soledad	CO	04	10.9184	-74.7646	342556
temara	MA	04	33.9287	-6.9066	342345
shiqi	CN	30	22.5168	113.3852	342306
paulista	BR	30	-7.9408	-34.8731	342167
obalende	NG	05	6.4469	3.4153	342000
cirebon	ID	30	-6.7063	108.5570	341980
kukatpally	IN	40	17.4849	78.4138	341709
laixi	CN	25	36.8592	120.5269	341470
jhang sadr	PK	04	31.2698	72.3169	341210
dihok	IQ	08	36.8661	42.9879	340900
kaluga	RU	25	54.5306	36.2700	340851
bac tu liem	VN	01	21.0653	105.7466	340605
celaya	MX	11	20.5218	-100.8140	340387
serekunda	GM	01	13.4383	-16.6781	340000
kafrul	BD	81	23.7882	90.3736	339734
karsiyaka	TR	35	38.4577	27.1142	339624
hada'iq al qubbah	EG	11	30.0884	31.2835	339612
makiyivka	UA	05	48.0478	37.9258	338968
west raleigh	US	NC	35.7868	-78.6639	338759
cuernavaca	MX	17	18.9261	-99.2308	338650
markham	CA	08	43.8668	-79.2663	338503
kaesong	KP	19	37.9708	126.5544	338155
uberaba	BR	15	-19.7483	-47.9319	337836
tungi	BD	81	23.8915	90.4023	337579
krasnogvargeisky	RU	66	59.9731	30.4761	337091
randburg	ZA	06	-26.0941	28.0012	337053
safi	MA	07	32.2994	-9.2372	336883
simferopol	UA	11	44.9572	34.1108	336460
lublin	PL	75	51.2506	22.5701	336339
ganja	AZ	20	40.6816	46.3613	335600
san jose	CR	08	9.9339	-84.0849	335007
orlando	US	FL	28.5383	-81.3792	334854
vina del mar	CL	01	-33.0246	-71.5518	334248
tieling	CN	19	42.2931	123.8414	333907
qazvin	IR	38	36.2688	50.0041	333635
asahikawa	JP	12	43.7706	142.3649	333530
kamarhati	IN	28	22.6711	88.3747	332965
tepic	MX	18	21.5073	-104.8933	332863
wonju	KR	06	37.3514	127.9453	332849
wad medani	SD	38	14.4012	33.5199	332714
quan muoi mot	VN	79	10.7638	106.6436	332536
nukus	UZ	09	42.4586	59.6058	332500
konak	TR	35	38.4000	27.1000	332277
maebashi	JP	10	36.4000	139.0833	332149
kita	JP	40	35.7526	139.7335	332140
ciudad victoria	MX	28	23.7406	-99.1436	332100
soledad de graciano sanchez	MX	24	22.1891	-100.9379	332072
kochi	JP	20	33.5500	133.5333	332059
bielefeld	DE	07	52.0333	8.5333	331906
dumai	ID	37	1.6671	101.4432	331832
blida	DZ	20	36.4700	2.8277	331779
kwai chung	HK	NKT	22.3683	114.1388	331600
mandaue city	PH	07	10.3236	123.9222	331320
khorramshahr	IR	15	30.4408	48.1843	330606
bonn	DE	07	50.7344	7.0955	330579
mathura	IN	36	27.5035	77.6722	330511
hechi	CN	16	24.6928	108.0838	330131
bydgoszcz	PL	73	53.1235	18.0076	330038
smolensk	RU	69	54.7783	32.0509	330025
oral	KZ	07	51.2460	51.4256	330000
sao vicente	BR	27	-23.9631	-46.3919	329911
khorramabad	IR	23	33.4878	48.3558	329825
ribeirao das neves	BR	15	-19.7669	-44.0867	329794
soyapango	SV	10	13.7102	-89.1399	329708
tongshan	CN	04	34.1805	117.1571	329661
guediawaye	SN	01	14.7745	-17.4021	329659
sao jose dos pinhais	BR	18	-25.5302	-49.2084	329628
plovdiv	BG	51	42.1539	24.7500	329489
ciudad obregon	MX	26	27.4864	-109.9408	329404
wonsan	KP	09	39.1528	127.4436	329207
brent	GB	ENG	51.5531	-0.3023	329100
pavlodar	KZ	11	52.2760	76.9688	329002
chanda	IN	16	19.9508	79.2952	328351
canoas	BR	23	-29.9178	-51.1836	328291
koriyama	JP	08	37.4000	140.3833	327692
sochi	RU	38	43.5970	39.7248	327608
aksaray	TR	75	38.3725	34.0254	327575
vijayapura	IN	19	16.8244	75.7154	327427
chipata	ZM	03	-13.6333	32.6500	327059
chongjin	KP	17	41.7956	129.7758	327000
yanji	CN	05	42.8882	129.5024	326957
roodepoort	ZA	06	-26.1625	27.8725	326416
pucallpa	PE	25	-8.3791	-74.5539	326040
mogi das cruzes	BR	27	-23.5228	-46.1883	325746
cordoba	ES	51	37.8916	-4.7728	325708
birkenhead	GB	ENG	53.3934	-3.0148	325264
nantes	FR	52	47.2172	-1.5534	325070
ilesa	NG	42	7.6279	4.7416	325000
bhatara	BD	81	23.8000	90.4500	324300
espoo	FI	01	60.2052	24.6522	323910
kikuyu	KE	22	-1.2463	36.6629	323881
kluang	MY	01	2.0305	103.3169	323762
lincang	CN	29	23.8797	100.0945	323708
nottingham	GB	ENG	52.9536	-1.1505	323632
ramiros	AO	20	-9.0626	13.0456	323576
al 'amarah	IQ	14	31.8356	47.1448	323302
volzhsky	RU	84	48.7858	44.7797	323293
vaughan	CA	08	43.8361	-79.4983	323103
xingyi	CN	18	25.0962	104.9064	322890
guaruja	BR	27	-23.9931	-46.2564	322750
shivamogga	IN	19	13.9316	75.5679	322650
alwar	IN	24	27.5625	76.6250	322568
uige	AO	15	-7.6087	15.0613	322531
ixtapaluca	MX	15	19.3156	-98.8828	322271
osh	KG	08	40.5283	72.7985	322164
portoviejo	EC	14	-1.0576	-80.4514	321800
villavicencio	CO	19	4.1324	-73.6256	321717
man'gyongdae-ri	KP	12	38.9918	125.6587	321690
san miguelito	PA	08	9.0503	-79.4707	321501
pelotas	BR	23	-31.7700	-52.3410	320674
shahjanpur	IN	36	27.8817	79.9092	320434
lexington	US	KY	37.9887	-84.4777	320347
tantou	CN	30	22.7512	113.8350	320304
anapolis	BR	29	-16.3267	-48.9528	319587
kaech'on	KP	15	39.7006	125.8933	319554
junagadh	IN	09	21.5197	70.4598	319462
islington	GB	ENG	51.5362	-0.1030	319143
holguin	CU	12	20.8872	-76.2631	319102
ust-kamenogorsk	KZ	15	49.9714	82.6059	319067
tsuen wan	HK	NTW	22.3714	114.1133	318916
zinder	NE	07	13.8072	8.9881	318874
saransk	RU	46	54.1848	45.1717	318841
al diwaniyah	IQ	04	31.9929	44.9255	318801
varna	BG	61	43.2191	27.9102	318737
hafizabad	PK	04	32.0710	73.6880	318621
marne la vallee	FR	11	48.8358	2.6424	318325
damanhur	EG	03	31.0341	30.4682	318207
chiniot	PK	04	31.7209	72.9784	318165
popayan	CO	09	2.4382	-76.6132	318059
reading	GB	ENG	51.4562	-0.9711	318014
geita	TZ	28	-2.8725	32.2325	318006
taubate	BR	27	-23.0264	-45.5553	317915
constanta	RO	14	44.1807	28.6343	317832
new delhi	IN	07	28.6214	77.2148	317797
thessaloniki	GR	ESYE12	40.6407	22.9349	317778
thies	SN	07	14.7894	-16.9260	317763
naha	JP	47	26.2130	127.6785	317625
pekalongan	ID	07	-6.8886	109.6753	317524
riverside	US	CA	33.9534	-117.3962	317261
baicheng	CN	05	45.6175	122.8330	316970
chimbote	PE	02	-9.0751	-78.5937	316966
bari	IT	13	41.1207	16.8698	316491
barueri	BR	27	-23.5106	-46.8761	316473
corpus christi	US	TX	27.8006	-97.3964	316239
thrissur	IN	13	10.5167	76.2167	315957
cherepovets	RU	85	59.1333	37.9000	315738
eloy alfaro	EC	10	-2.1692	-79.8399	315724
hamburg-nord	DE	04	53.5894	9.9840	315514
al-kut	IQ	16	32.5128	45.8182	315162
muar	MY	01	2.0442	102.5689	314776
sisli	TR	34	41.0605	28.9872	314684
varzea grande	BR	14	-15.6467	-56.1325	314627
lexington-fayette	US	KY	38.0498	-84.4586	314488
maroua	CM	12	10.5909	14.3159	314122
kingston upon hull	GB	ENG	53.7446	-0.3352	314018
preston	GB	ENG	53.7628	-2.7045	313332
lianshan	CN	19	40.7643	120.8533	313247
denizli	TR	20	37.7742	29.0875	313238
ikeja	NG	05	6.5965	3.3420	313196
al qahirah al jadidah	EG	00	30.0421	31.4445	313139
new cairo	EG	11	30.0300	31.4700	313139
vitoria	BR	08	-20.3194	-40.3378	312656
palmira	CO	29	3.5394	-76.3036	312519
vologda	RU	85	59.2239	39.8840	312420
iligan city	PH	12	8.2500	124.4000	312323
maringa	BR	18	-23.4253	-51.9386	311724
catania	IT	15	37.4922	15.0704	311584
jardim angela	BR	27	-23.7164	-46.7687	311432
nizamabad	IN	40	18.6715	78.0988	311152
cincinnati	US	OH	39.1271	-84.5144	311097
percut	ID	26	3.6253	98.8640	311063
coatzacoalcos	MX	30	18.1490	-94.4447	310698
santa ana	US	CA	33.7456	-117.8678	310227
sariwon-si	KP	07	38.5072	125.7558	310100
botshabelo	ZA	03	-29.2674	26.7260	309714
butuan	PH	13	8.9492	125.5436	309709
shahriar	IR	26	35.6588	51.0577	309607
qods	IR	26	35.7214	51.1090	309605
gia lam	VN	01	21.0200	105.9390	309353
kurgan	RU	40	55.4490	65.3434	309285
tampico	MX	28	22.2852	-97.8778	309003
akowonjo	NG	05	6.6101	3.3097	308900
cabuyao	PH	40	14.2726	121.1262	308745
tabora	TZ	17	-5.0162	32.8266	308741
kasugai	JP	01	35.2476	136.9723	308681
an nhon	VN	52	13.8858	109.1082	308396
alimosho	NG	05	6.6066	3.3024	308290
ciudad benito juarez	MX	19	25.6472	-100.0958	308285
muenster	DE	07	51.9624	7.6257	308258
mannheim	DE	01	49.4891	8.4669	307960
karawang	ID	30	-6.3053	107.3197	307880
akita	JP	02	39.7167	140.1167	307672
suzano	BR	27	-23.5425	-46.3108	307429
tumkur	IN	19	13.3414	77.1022	307359
chinju	KR	20	35.1928	128.0847	307242
parbhani	IN	16	19.2686	76.7708	307170
hisar	IN	10	29.1539	75.7229	307024
iksan	KR	03	35.9439	126.9544	307000
firozabad	IN	36	27.1509	78.3978	306409
palmas	BR	31	-10.1675	-48.3277	306296
vladikavkaz	RU	68	43.0410	44.6699	306258
port-de-paix	HT	03	19.9398	-72.8304	306217
damietta	EG	20	31.4165	31.8133	305920
posadas	AR	14	-27.3918	-55.9238	305874
brakpan	ZA	06	-26.2366	28.3694	305692
stockton	US	CA	37.9577	-121.2908	305658
yokkaichi	JP	23	34.9667	136.6167	305424
kulti	IN	28	23.7317	86.8437	305405
tlahuac	MX	09	19.2869	-99.0051	305076
sapele	NG	36	5.8941	5.6767	305000
pittsburgh	US	PA	40.4406	-79.9959	304391
armenia	CO	23	4.5366	-75.6726	304314
santa catarina	MX	19	25.6732	-100.4581	304052
sumbawanga	TZ	24	-7.9667	31.6167	303986
orel	RU	56	52.9688	36.0791	303696
akashi	JP	13	34.6552	135.0069	303601
hai ba trung	VN	01	21.0134	105.8477	303586
kurume	JP	07	33.3167	130.5167	303579
graz	AT	06	47.0673	15.4420	303270
saint paul	US	MN	44.9444	-93.0933	303176
nghi son	VN	38	19.3275	105.8214	302210
karnal	IN	10	29.6920	76.9845	302140
changyi	CN	25	36.8536	119.3908	302072
ciudad del este	PY	01	-25.5036	-54.6507	301815
rosetta	EG	03	31.3995	30.4172	301795
barddhaman	IN	28	23.2557	87.8569	301725
toshima	JP	40	35.7613	139.7449	301599
solwezi	ZM	06	-12.1688	26.3894	301370
hamburg-mitte	DE	04	53.5500	10.0167	301231
augsburg	DE	02	48.3715	10.8985	301105
valladolid	ES	55	41.6554	-4.7235	300618
miri	MY	11	4.3993	113.9916	300543
xinyi	CN	04	34.3842	118.3462	300511
mardan	PK	03	34.1979	72.0496	300424
surgut	RU	32	61.2576	73.4177	300367
swansea	GB	WLS	51.6208	-3.9432	300352
san pablo	PH	40	14.0683	121.3256	300166
newcastle upon tyne	GB	ENG	54.9733	-1.6140	300125
gundupalaiyam	IN	22	11.9410	79.8029	300104
gatineau	CA	10	45.4772	-75.7016	300045
batikent	TR	68	39.9683	32.7308	300000
binan	PH	40	14.3427	121.0807	300000
malir cantonment	PK	05	24.9434	67.2059	300000
merida	VE	14	8.5790	-71.1692	300000
winejok	SS	05	9.0122	27.5708	300000
yangshuo	CN	16	24.7808	110.4897	300000
linqu	CN	25	36.5156	118.5397	299646
uruapan	MX	16	19.4168	-102.0584	299523
patan	NP	3	27.6766	85.3142	299283
fergana	UZ	03	40.3842	71.7843	299200
bahia blanca	AR	01	-38.7176	-62.2655	299101
santol	PH	03	15.1622	120.5675	298976
kaolack	SN	10	14.1520	-16.0726	298904
jember	ID	08	-8.1721	113.6995	298585
aomori	JP	03	40.8167	140.7333	298394
barasat	IN	28	22.7215	88.4820	298127
mulugu	IN	40	18.1910	79.9430	297671
bihar sharif	IN	34	25.2008	85.5239	297268
grozny	RU	12	43.3120	45.6889	297137
boma	CD	08	-5.8510	13.0536	297009
bali	IN	28	22.6486	88.3411	296973
pu'er	CN	29	22.7886	100.9748	296565
rampur	IN	36	28.8101	79.0270	296418
darbhanga	IN	34	26.1522	85.8971	296039
panipat	IN	10	29.3875	76.9682	295970
bialystok	PL	81	53.1333	23.1643	295683
mwene	CD	22	-9.8170	22.8702	295683
rufisque	SN	01	14.7154	-17.2733	295459
murmansk	RU	49	68.9678	33.0992	295374
tirupati	IN	02	13.6355	79.4199	295323
southend-on-sea	GB	ENG	51.5378	0.7143	295310
lincoln	US	NE	40.8000	-96.6670	294757
phu quoc	VN	91	10.2241	103.9716	294419
baiyin	CN	15	36.5470	104.1702	294400
fukushima	JP	08	37.7500	140.4667	294237
bergen	NO	46	60.3930	5.3242	294029
greater noida	IN	36	28.4962	77.5360	293908
noida	IN	36	28.5800	77.3300	293908
tambov	RU	72	52.7363	41.4410	293661
vigo	ES	58	42.2328	-8.7226	293642
palangkaraya	ID	13	-2.2083	113.9167	293500
aizawl	IN	31	23.7289	92.7179	293416
thanh xuan	VN	01	20.9947	105.7998	293292
al hufuf	SA	06	25.3647	49.5876	293179
cholula	MX	21	19.0641	-98.3035	292881
gandhinagar	IN	09	23.2167	72.6833	292797
semey	KZ	12510143	50.4206	80.2502	292780
cau giay	VN	01	21.0323	105.8007	292536
dindigul	IN	25	10.3690	77.9804	292512
ponta grossa	BR	18	-25.0950	-50.1619	292177
gaozhou	CN	30	21.9197	110.8568	292164
kamoke	PK	04	31.9753	74.2230	291980
limeira	BR	27	-22.5647	-47.4017	291869
thanjavur	IN	25	10.7852	79.1391	291067
kariega	ZA	05	-33.7556	25.4007	291052
adiyaman	TR	02	37.7644	38.2763	290883
al mubarraz	SA	06	25.4077	49.5903	290802
resistencia	AR	03	-27.4636	-58.9866	290793
atyrau	KZ	06	47.1048	51.8843	290700
morioka	JP	16	39.7000	141.1500	290700
sector 2	RO	10	44.4528	26.1332	290507
xiuying	CN	31	20.0007	110.2936	290000
san cristobal	VE	20	7.7659	-72.2358	289852
karimnagar	IN	40	18.4392	79.1286	289821
victoria	CA	02	48.4359	-123.3516	289625
anchorage	US	AK	61.2181	-149.9003	289600
dewas	IN	35	22.9658	76.0553	289550
batna	DZ	03	35.5560	6.1741	289504
kaunas	LT	57	54.9016	23.9091	289380
sonipat	IN	10	28.9948	77.0194	289333
machala	EC	08	-3.2589	-79.9588	289141
wiesbaden	DE	05	50.0860	8.2444	288850
zeytinburnu	TR	34	40.9944	28.9042	288743
meads	US	KY	38.4126	-82.7091	288649
kabwe	ZM	02	-14.4469	28.4464	288598
cileungsir	ID	30	-6.3947	106.9592	288347
sinuiju	KP	11	40.1006	124.3981	288112
meguro	JP	40	35.6322	139.7017	288088
sector 4	RO	10	44.3757	26.1209	287828
sumida	JP	40	35.7329	139.8209	287766
ibaraki	JP	32	34.8164	135.5683	287730
bac ninh	VN	24	21.1861	106.0763	287658
ichalkaranji	IN	16	16.6912	74.4605	287353
marienthal	DE	04	53.5667	10.0833	287101
phu my	VN	79	10.6333	107.0667	287055
ceilandia	BR	07	-15.8091	-48.1310	287023
katowice	PL	83	50.2597	19.0217	286960
adapazari	TR	54	40.7806	30.4033	286787
sultanbeyli	TR	34	40.9607	29.2707	286622
cluj-napoca	RO	13	46.7667	23.6000	286598
gunpo	KR	13	37.3675	126.9469	286485
songea	TZ	14	-10.6833	35.6500	286285
butembo	CD	11	0.1416	29.2912	286242
tacna	PE	23	-18.0146	-70.2536	286240
tin shui wai	HK	NYL	22.4568	114.0023	286232
sumare	BR	27	-22.8219	-47.2669	286211
long xuyen	VN	91	10.3864	105.4352	286140
savar	BD	81	23.8486	90.2500	286008
bathinda	IN	23	30.2075	74.9389	285788
henderson	US	NV	36.0397	-114.9819	285667
jalna	IN	16	19.8410	75.8864	285577
sekondi	GH	09	4.9342	-1.7145	285506
kyengera	UG	C	0.2952	32.5016	285400
greensboro	US	NC	36.0726	-79.7920	285342
haifa	IL	04	32.8130	34.9993	285316
arhus	DK	18	56.1567	10.2108	285273
viamao	BR	23	-30.0811	-51.0233	285269
dengzhou	CN	09	32.6827	112.0887	285032
artux	CN	13	39.7084	76.1797	285000
chuncheon	KR	06	37.8747	127.7342	284855
alto barinas	VE	05	8.5931	-70.2261	284289
mbour	SN	07	14.4220	-16.9638	284189
brighton	GB	ENG	50.8284	-0.1395	283870
karlsruhe	DE	01	49.0094	8.4044	283799
port moresby	PG	20	-9.4772	147.1509	283733
santa maria	BR	23	-29.6842	-53.8069	283677
minya	EG	10	28.0919	30.7581	283605
plano	US	TX	33.0198	-96.6989	283558
ichihara	JP	04	35.5167	140.0833	283531
qibao	CN	23	31.1527	121.3569	283352
kirari sulemannagar	IN	07	28.6974	77.0648	283211
cainta	PH	40	14.5786	121.1222	283172
satna	IN	35	24.5773	80.8272	282977
geelong	AU	07	-38.1471	144.3607	282809
tegal	ID	07	-6.8694	109.1402	282781
chernihiv	UA	02	51.5054	31.2866	282747
xinyuan	CN	13	43.4265	83.2496	282718
ba vi	VN	01	21.0833	105.3833	282600
valparaiso	CL	01	-33.0360	-71.6296	282448
ica	PE	11	-14.0754	-75.7342	282407
purnia	IN	34	25.7789	87.4742	282248
newark	US	NJ	40.7357	-74.1724	281944
itaguei	CO	02	6.1846	-75.5991	281853
nicolas romero	MX	15	19.6418	-99.3068	281799
gebze	TR	41	40.8028	29.4307	281436
lichinga	MZ	07	-13.3128	35.2406	281341
narsingdi	BD	81	23.9230	90.7177	281080
sfax	TN	32	34.7406	10.7603	280566
zumpango	MX	15	19.7967	-99.0995	280455
merkezefendi	TR	20	37.8054	29.0424	280341
madison	US	WI	43.0731	-89.4012	280305
bukhara	UZ	02	39.7703	64.4307	280187
wollongong	AU	02	-34.4240	150.8935	280153
mingora	PK	03	34.7795	72.3627	279914
volta redonda	BR	21	-22.5231	-44.1042	279898
ostrava	CZ	85	49.8347	18.2820	279791
st. louis	US	MO	38.6273	-90.1979	279695
poltava	UA	18	49.5892	34.5537	279593
efon-alaaye	NG	54	7.6565	4.9223	279319
binjai	ID	26	3.6001	98.4854	279302
petrozavodsk	RU	28	61.7849	34.3469	279190
enshi	CN	12	30.3000	109.4833	279185
taganrog	RU	61	47.2363	38.9053	279056
santa teresa del tuy	VE	15	10.2329	-66.6647	278890
south dublin	IE	L	53.2903	-6.3415	278749
quang ngai	VN	51	15.1205	108.7923	278496
qarshi	UZ	08	38.8606	65.7891	278300
tanghe	CN	09	32.6855	112.8323	278055
coacalco	MX	15	19.6292	-99.1069	277959
sincelejo	CO	27	9.3045	-75.3905	277773
zoucheng	CN	25	35.4006	116.9656	277400
khomeyni shahr	IR	28	32.6856	51.5361	277334
kostroma	RU	37	57.7664	40.9283	277280
imphal	IN	17	24.8081	93.9442	277196
gagnoa	CI	95	6.1319	-5.9506	277044
bedok new town	SG	04	1.3264	103.9417	276990
ulu bedok	SG	00	1.3333	103.9333	276990
owo	NG	48	7.1962	5.5868	276574
suncheon	KR	16	34.9505	127.4878	276375
fangchenggang	CN	16	21.7694	108.3566	276315
komsomolsk-on-amur	RU	30	50.5503	137.0100	275908
abbottabad	PK	03	34.1463	73.2117	275890
kaili	CN	18	26.5858	107.9797	275745
hakodate	JP	12	41.7758	140.7367	275730
yamoussoukro	CI	81	6.8205	-5.2767	275686
bab ezzouar	DZ	01	36.7261	3.1829	275630
strasbourg	FR	44	48.5839	7.7455	274845
pematangsiantar	ID	26	2.9595	99.0687	274838
saugor	IN	35	23.8388	78.7387	274556
neihu	TW	04	25.0815	121.5881	274538
tsu	JP	23	34.7333	136.5167	274537
xingning	CN	30	24.1483	115.7227	274499
linxia chengguanzhen	CN	15	35.6003	103.2064	274466
khmelnytskyi	UA	09	49.4183	26.9794	274452
kushinagar	IN	36	26.7413	83.8869	274403
loja	EC	12	-3.9931	-79.2042	274112
tai po	HK	NTP	22.4501	114.1688	274100
isfara	TJ	03	40.1265	70.6253	274000
luena	AO	14	-11.7833	19.9167	273675
pasarkemis	ID	30	-6.1703	106.5303	273659
taboao da serra	BR	27	-23.6261	-46.7917	273542
istaravshan	TJ	03	39.9142	69.0033	273500
turpan	CN	13	42.9477	89.1789	273385
rourkela	IN	21	22.2250	84.8641	273317
yao	JP	32	34.6167	135.6000	273213
bani suwayf	EG	18	29.0744	31.0979	273151
nagar naluakot	BD	81	24.1561	90.7728	273000
guantanamo	CU	10	20.1444	-75.2092	272801
baguio	PH	15	16.4164	120.5931	272714
petropolis	BR	21	-22.5050	-43.1786	272691
ar rayyan	QA	06	25.2919	51.4244	272465
polokwane	ZA	09	-23.9045	29.4688	272461
ljubljana	SI	61	46.0511	14.5051	272220
jalalabad	AF	18	34.4265	70.4515	271900
deir ez-zor	SY	07	35.3359	40.1408	271800
gijon	ES	34	43.5357	-5.6615	271780
hafar al-batin	SA	06	28.4328	45.9708	271642
kakogawacho-honmachi	JP	13	34.7694	134.8290	271634
sector 5	RO	10	44.3881	26.0714	271575
quan sau	VN	79	10.7468	106.6490	271050
capao redondo	BR	27	-23.6688	-46.7805	270767
my tho	VN	82	10.3600	106.3600	270700
mito	JP	14	36.3500	140.4500	270685
derby	GB	ENG	52.9228	-1.4766	270468
dessie	ET	46	11.1333	39.6333	270400
sao jose	BR	26	-27.6153	-48.6275	270299
ha long	VN	22	20.9505	107.0734	270054
gelsenkirchen	DE	07	51.5051	7.0965	270028
longling county	CN	29	24.5866	98.6893	270000
cherkasy	UA	01	49.4445	32.0574	269836
malolos	PH	03	14.8443	120.8104	269809
southampton	GB	ENG	50.9040	-1.4043	269781
kapar	MY	12	3.1333	101.3833	269627
corum	TR	19	40.5489	34.9533	269595
ghulja	CN	13	43.9151	81.3215	269158
eimsbuettel	DE	04	53.5742	9.9568	269118
merlo	AR	01	-34.6654	-58.7274	268961
yeosu	KR	16	34.7606	127.6621	268823
durg	IN	37	21.1915	81.2762	268806
fuling	CN	33	29.7100	107.3939	268658
mokpo	KR	16	34.8128	126.3918	268402
birganj	NP	2	27.0174	84.8805	268273
yoshkar-ola	RU	45	56.6388	47.8908	268272
russeifa	JO	17	32.0178	36.0464	268237
shibin al kawm	EG	09	30.5526	31.0090	267945
parauapebas	BR	16	-6.0675	-49.9022	267836
mirpur khas	PK	05	25.5276	69.0126	267833
sengkang new town	SG	02	1.3917	103.8944	267600
floridablanca	CO	26	7.0622	-73.0864	267591
tokushima	JP	39	34.0667	134.5667	267345
sterlitamak	RU	08	53.6379	55.9533	267231
anantapur	IN	02	14.6778	77.6081	267161
parnamirim	BR	22	-5.9156	-35.2628	267036
gyeongsan-si	KR	14	35.8233	128.7378	266951
sohag	EG	24	26.5570	31.6948	266944
nagaoka	JP	29	37.4500	138.8500	266936
sapopemba	BR	27	-23.5956	-46.5247	266715
saint-marc	HT	06	19.1114	-72.7008	266642
eixample	ES	56	41.3890	2.1618	266477
bagerhat	BD	82	22.6566	89.7912	266388
ha tinh	VN	42	18.3428	105.9057	266321
saskatoon	CA	11	52.1324	-106.6689	266141
chengzhong	CN	12	30.9445	113.5528	265886
djelfa	DZ	22	34.6728	3.2630	265833
chula vista	US	CA	32.6401	-117.0842	265757
